File,Principle,Subcategory,Score,Rationale
10.1017_cts.2024.13.pdf,cross_disciplinary_team_science_rubric,T3,2,"The research publication demonstrates strong implementation of the 'T3' subcategory of the cross-disciplinary team science rubric. The study involved a collaborative effort among a diverse team of investigators, including a principal investigator and doctoral students, who worked together to develop the interview guide and conduct key informant interviews. This indicates effective team leadership and shared resources. Additionally, the study's methodology included the development of organizational policies and procedures to support language inclusion efforts, which aligns with the rubric's focus on team policies. The engagement of key informants and their willingness to involve additional team members further reflects a collaborative approach to research, reinforcing the principles of team science."
10.1017_cts.2024.13.pdf,generalizable_solutions_rubric,G1,2,"The research publication effectively identifies and addresses operational challenges related to linguistic diversity in clinical and translational research. It highlights bottlenecks and roadblocks faced by CTSA hubs in engaging non-English speaking populations, as evidenced by the detailed methods section that outlines the purposive sampling of hubs and the structured interviews conducted with key informants. The study not only explores the challenges but also provides recommendations and strategies for overcoming these issues, demonstrating a clear understanding of the complexities involved in managing multiple projects aimed at increasing inclusion. The findings are organized using a framework that allows for generalizable solutions, making the research applicable to other contexts facing similar operational challenges."
10.1017_cts.2024.13.pdf,generalizable_solutions_rubric,G2,2,"The research publication demonstrates the principle of generalizable solutions by exploring strategies for increasing linguistic diversity in clinical and translational research across various CTSA hubs. The study includes a range of conditions by focusing on the inclusion of individuals who speak languages other than English, which is relevant across different diseases and populations. The methods section outlines a systematic approach to identifying common solutions through key informant interviews and thematic analysis, indicating that the findings can be applicable to multiple contexts and settings. This aligns well with the rubric's emphasis on common solutions across diseases and a range of conditions."
10.1017_cts.2024.13.pdf,generalizable_solutions_rubric,G3,2,"The research publication demonstrates the principle of generalizable solutions by effectively utilizing shared resources, policies, and the organizational environment to enhance linguistic diversity in clinical and translational research. The methods section outlines a systematic approach to gather insights from CTSA hubs, focusing on their organizational policies and procedures that support language inclusion. The study not only identifies strategies and lessons learned but also emphasizes the importance of community context and organizational culture in implementing these strategies. The collaborative nature of the research, involving key informants and a diverse team of investigators, further supports the generalizability of the findings across different organizational environments."
10.1186_s40200-017-0307-5.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research publication demonstrates some elements of ambitious research by assessing the accuracy of the ANS-1 system to detect microcirculatory disorders and peripheral neuropathy symptoms in patients with retinopathy. However, it does not clearly indicate a paradigm shift or high-risk approach, nor does it suggest that the research aims for major advances in the field. The study is methodologically sound but lacks the boldness and high-risk nature typically associated with a score of 2."
10.1186_s40200-017-0307-5.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The research publication demonstrates rigorous methods through a well-defined study design, including clear inclusion and exclusion criteria, a systematic approach to participant selection, and the use of validated assessment tools (e.g., ANS-1 system, SF-36). The statistical analyses employed (Spearman rank correlations, independent samples t-tests, and receiver operating characteristic curves) indicate a robust approach to data analysis, enhancing the reproducibility of the findings. Additionally, the study was conducted with ethical oversight from an Institutional Review Board, which further supports the rigor of the research methods. Overall, the methods align well with the principles of rigorous research, reproducibility, and robust approaches."
10.1186_s40200-017-0307-5.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The research publication demonstrates a rigorous approach to testing the ANS-1 system for detecting microcirculatory disorders and peripheral neuropathy symptoms in retinopathy patients. The study design includes a clear aim, appropriate inclusion and exclusion criteria, and a well-defined methodology for data collection and analysis. The use of established statistical methods (Spearman rank correlations, independent samples t-tests, and receiver operating characteristic curves) indicates a commitment to rigorous testing. Additionally, the study's approval by an Institutional Review Board reflects ethical considerations in research. The publication also implies a potential for high-reward research by addressing the coexistence of multiple health conditions, which could lead to significant advancements in clinical practice. However, the sections provided do not explicitly mention data sharing or reproducibility measures, which are important for full compliance with the rubric. Nonetheless, the overall rigor and potential impact of the research justify a score of 2."
10.1186_s40200-017-0307-5.pdf,boundary_crossing_partnerships_rubric,B1,0,"The publication does not demonstrate the principle of 'boundary_crossing_partnerships_rubric' in subcategory 'B1' as it lacks evidence of cross-sector partnerships or industry-academia collaboration. The methods section primarily describes a study conducted within a single academic institution (University of Miami) without mentioning any collaboration with industry partners or other sectors. There is no indication of partnerships that would typically involve collaboration between academia and industry, which is essential for scoring in this subcategory."
10.1186_s40200-017-0307-5.pdf,boundary_crossing_partnerships_rubric,B2,0,"The provided sections do not demonstrate evidence of community engagement, patient involvement, or collaborative research. The methods focus primarily on the technical aspects of the study and participant selection criteria without indicating any active participation or collaboration with the community or patients in the research process. There is no mention of how the research addresses community needs or incorporates patient perspectives, which are essential for scoring in this subcategory."
10.1186_s40200-017-0307-5.pdf,boundary_crossing_partnerships_rubric,B3,0,"The provided sections do not demonstrate any evidence of partnership incentives, reward systems, or policy support related to boundary-crossing partnerships. The focus is primarily on the methods and design of the study, including participant selection and the technical description of the ANS-1 system, without any mention of collaborative efforts, incentives for partnerships, or supportive policies that would indicate the implementation of this subcategory."
10.1186_s40200-017-0307-5.pdf,cross_disciplinary_team_science_rubric,T1,0,"The provided sections do not demonstrate evidence of interdisciplinary, multi-professional, or cross-field collaboration. The methods and study design focus primarily on a specific medical evaluation without indicating involvement from diverse fields or professions. There is no mention of collaboration with experts from different disciplines, which is essential for scoring in this subcategory."
10.1186_s40200-017-0307-5.pdf,cross_disciplinary_team_science_rubric,T2,1,"The publication demonstrates some elements of knowledge integration and a holistic approach by assessing multiple health indicators (microcirculatory disorders, inflammatory markers, and peripheral neuropathy symptoms) in patients with retinopathy. However, the methods primarily focus on specific measurements and statistical analyses without a clear indication of how these diverse aspects are integrated into a broader understanding of the conditions being studied. Thus, while there is an attempt at a holistic approach, it is not fully realized, leading to a score of 1."
10.1186_s40200-017-0307-5.pdf,cross_disciplinary_team_science_rubric,T3,0,"The provided sections do not demonstrate any evidence of team leadership, shared resources, or team policies. The methods focus primarily on the study design, participant selection, and the technical description of the ANS-1 system without mentioning any collaborative efforts, leadership roles, or resource sharing among a cross-disciplinary team. There is no indication of how team dynamics or policies were established or utilized in the research process."
10.1186_s40200-017-0307-5.pdf,generalizable_solutions_rubric,G1,0,"The provided sections do not address any bottlenecks, roadblocks, multiple projects, or operational challenges related to the research. The focus is primarily on the methods and design of the study without discussing any generalizable solutions or challenges faced during the research process. Therefore, it does not meet the criteria for the 'generalizable_solutions_rubric' subcategory 'G1'."
10.1186_s40200-017-0307-5.pdf,generalizable_solutions_rubric,G2,0,"The study focuses specifically on retinopathy patients and healthy controls, without addressing the applicability of the ANS-1 system across a range of diseases or conditions. There is no mention of common solutions or generalizability of findings to other diseases, which is necessary to meet the criteria for the 'generalizable_solutions_rubric' subcategory G2. The research is limited to a specific condition and does not explore broader implications or applications."
10.1186_s40200-017-0307-5.pdf,generalizable_solutions_rubric,G3,0,"The publication does not demonstrate the principle of generalizable solutions in the subcategory 'G3' as it lacks discussion on shared resources, policies, or the organizational environment. The methods section primarily focuses on the study design, participant selection, and technical details of the ANS-1 system without addressing how the findings could be applied or shared across different settings or organizations. There is no mention of policies or frameworks that could facilitate the generalization of the study's results to broader contexts."
10.1371_journal.pntd.0006000.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research publication demonstrates some ambitious research approaches, particularly in its investigation of Zika virus (ZIKV) infection and immune response. The methods employed, such as the use of qRT-PCR for viral RNA quantification and phylogenetic analysis of ZIKV genomes, indicate a rigorous approach to understanding the virus's behavior and its impact on human subjects. However, while the study is methodologically sound, it does not clearly indicate a paradigm shift or high-risk research that could lead to major advances in the field, which would be necessary for a higher score. Thus, it reflects a moderate level of ambition and rigor but lacks the boldness associated with high-risk, high-reward research."
10.1371_journal.pntd.0006000.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The methods section demonstrates rigorous research approaches through detailed descriptions of the methodologies used, including ethical compliance, sample collection, and specific techniques for ZIKV quantification and sequencing. The use of established protocols, such as qRT-PCR for viral RNA extraction and phylogenetic analysis with robust statistical methods, indicates a strong commitment to reproducibility and reliability. Additionally, the mention of data availability (consensus sequence on GenBank) aligns with the FAIR data principles, ensuring that the research is accessible and can be reproduced by others. Overall, the methods are thorough and adhere to rigorous standards, justifying a score of 2."
10.1371_journal.pntd.0006000.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The methods section demonstrates a rigorous approach to research by detailing ethical compliance, informed consent, and adherence to established protocols for human subject research. The use of multiple techniques for ZIKV quantification and sequencing, including RT-PCR and phylogenetic analysis, indicates a high level of methodological rigor. Additionally, the study shares data through the availability of consensus sequences on GenBank, promoting reproducibility. The comprehensive description of experimental procedures and the use of controls further support the robustness of the research, aligning well with the principles of high-reward research and rigorous testing."
10.1371_journal.pntd.0006000.pdf,boundary_crossing_partnerships_rubric,B1,0,"The provided sections do not demonstrate any evidence of cross-sector partnerships or industry-academia collaboration. The methods described focus solely on laboratory techniques and ethical compliance related to human subjects, without mentioning any partnerships with industry or other sectors. There is no indication of collaboration with external organizations or stakeholders that would qualify as a boundary-crossing partnership."
10.1371_journal.pntd.0006000.pdf,boundary_crossing_partnerships_rubric,B2,0,"The provided sections do not demonstrate any evidence of community engagement, patient involvement, or collaborative research. While the research involves a patient (Hu0015) and mentions obtaining written consent, there is no indication of active collaboration with the patient or the community in the research process. The methods focus primarily on technical procedures and data collection without highlighting any partnership or engagement with the patient or broader community stakeholders."
10.1371_journal.pntd.0006000.pdf,boundary_crossing_partnerships_rubric,B3,0,"The relevant sections provided do not mention any aspects related to partnership incentives, reward systems, or policy support. The focus is primarily on the methods and procedures for conducting the research, without any indication of collaborative partnerships or incentives that would align with the subcategory 'B3' of the boundary-crossing partnerships rubric."
10.1371_journal.pntd.0006000.pdf,cross_disciplinary_team_science_rubric,T1,0,"The provided sections do not demonstrate evidence of interdisciplinary, multi-professional, or cross-field collaboration. The methods described focus primarily on laboratory techniques and procedures related to Zika virus research without mentioning contributions or perspectives from different disciplines or professions. There is no indication of a cross-disciplinary team involved in the research, which is necessary to meet the criteria for the 'T1' subcategory of the rubric."
10.1371_journal.pntd.0006000.pdf,cross_disciplinary_team_science_rubric,T2,1,"The methods section demonstrates some level of knowledge integration through the use of various techniques and approaches to study ZIKV infection, including viral RNA extraction, sequencing, phylogenetic analysis, and flow cytometric analysis. However, the approach appears to be more focused on specific methodologies rather than a holistic integration of diverse disciplinary perspectives or collaborative efforts that would typically characterize a higher score in this rubric. Thus, while there is evidence of knowledge integration, it does not fully embody a holistic approach across multiple disciplines."
10.1371_journal.pntd.0006000.pdf,cross_disciplinary_team_science_rubric,T3,0,"The provided sections do not demonstrate any evidence of team leadership, shared resources, or team policies. The methods described focus primarily on the technical aspects of the research without mentioning any collaborative efforts, leadership structures, or resource sharing among team members. There is no indication of a cross-disciplinary team or policies that facilitate teamwork in the research process."
10.1371_journal.pntd.0006000.pdf,generalizable_solutions_rubric,G1,0,"The provided sections do not address any operational challenges, bottlenecks, or roadblocks related to the research process or the implementation of multiple projects. The methods described focus primarily on the technical aspects of the research without discussing any generalizable solutions or challenges faced during the study. There is no mention of how the findings could be applied to other contexts or projects, which is essential for demonstrating generalizability."
10.1371_journal.pntd.0006000.pdf,generalizable_solutions_rubric,G2,0,"The methods described in the publication focus primarily on a specific case of Zika virus (ZIKV) infection and do not provide evidence of solutions or findings that are applicable across a range of diseases or conditions. There is no mention of common solutions or generalizable findings that could be applied to other diseases, which is necessary to meet the criteria for the 'G2' subcategory. The research appears to be highly specific to ZIKV without broader implications for other conditions."
10.1371_journal.pntd.0006000.pdf,generalizable_solutions_rubric,G3,0,"The provided sections focus primarily on the methods used for collecting and analyzing data related to Zika virus infection, including ethical considerations and specific laboratory techniques. There is no mention of shared resources, policies, or the organizational environment that would indicate a broader applicability or generalizability of the solutions or findings presented in the research. Therefore, the principle of generalizable solutions, particularly in the context of subcategory G3, is not demonstrated."
10.1186_1471-2431-11-115.pdf,bold_rigorous_research_approaches_rubric,R1,1,"The research demonstrates a moderately ambitious approach by collecting and analyzing birth weight data from multiple hospitals in Botswana, which addresses a significant gap in understanding birth weight norms in a specific population. However, while the study aims to construct birth weight for gestational age charts, it does not clearly indicate a paradigm shift or high-risk elements that would elevate it to a score of 2. The methodology is rigorous, but the overall ambition and potential for major advances appear limited to the context of local norms rather than a broader impact on the field."
10.1186_1471-2431-11-115.pdf,bold_rigorous_research_approaches_rubric,R2,2,"The research publication demonstrates rigorous methods through a well-defined study population and comprehensive data collection from multiple hospitals in Botswana. The exclusion criteria are clearly outlined, ensuring data quality and relevance. The statistical methods employed, including quantile regression analyses and the use of robust techniques for outlier management, indicate a strong approach to data analysis. Additionally, the study references established norms for comparison, enhancing the reproducibility of the findings. Overall, the methods align well with the principles of rigorous research, reproducibility, and robust approaches, fulfilling the criteria for this subcategory."
10.1186_1471-2431-11-115.pdf,bold_rigorous_research_approaches_rubric,R3,2,"The research publication demonstrates a rigorous approach to data collection and analysis, focusing on high-reward research by constructing birth weight for gestational age charts specific to Botswana. The methods section details a comprehensive data collection process from multiple hospitals, ensuring a diverse and representative sample. The study employs rigorous testing through statistical methods, including quantile regression analyses and Wilcoxon tests, to compare birth weights and assess the data's accuracy. Additionally, the exclusion criteria for outliers and the involvement of pediatricians in reviewing data further enhance the study's rigor. The use of a well-established U.S. reference for comparison adds to the reproducibility and validity of the findings. Overall, the publication adheres to the principles of high-reward research, rigorous testing, and data sharing, fulfilling the criteria of the rubric effectively."
10.1186_1471-2431-11-115.pdf,boundary_crossing_partnerships_rubric,B1,0,"The publication does not demonstrate the principle of 'boundary_crossing_partnerships_rubric' in subcategory 'B1' as it lacks evidence of cross-sector partnerships or industry-academia collaboration. The methods section primarily describes data collection and analysis within a single context (Botswana) without indicating any collaboration with industry or academic institutions beyond the approval from the Harvard School of Public Health. There is no mention of partnerships with local organizations, industries, or academic entities that would exemplify cross-sector collaboration."
